ticker,headline,summary,source,date,label_text,label,true_label,headline_clean,vader_model,vader_label,vader_compound_score,vader_score_positive,vader_score_negative,vader_score_neutral
SPY,"The inventors are Mukkavilli Krishna Kiran , Sabharwal Ashutosh and Aazhang Behnaam .",,FinancialPhraseBank,2025-09-22,neutral,1.0,neutral,"The inventors are Mukkavilli Krishna Kiran , Sabharwal Ashutosh and Aazhang Behnaam .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"The Inventors are Ridge Justin , Bao Yiliang and Karczewicz Marta .",,FinancialPhraseBank,2024-01-15,neutral,1.0,neutral,"The Inventors are Ridge Justin , Bao Yiliang and Karczewicz Marta .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,The issuer is solely responsible for the content of this announcement .,,FinancialPhraseBank,2024-12-04,neutral,1.0,neutral,The issuer is solely responsible for the content of this announcement .,VADER,positive,0.3182,0.187,0.0,0.813
SPY,"The market making in accordance with the agreement will begin on September 24 , 2009 .",,FinancialPhraseBank,2024-01-08,neutral,1.0,neutral,"The market making in accordance with the agreement will begin on September 24 , 2009 .",VADER,positive,0.4939,0.198,0.0,0.802
SPY,"The offer price is $ 35 million , including cash of $ 10 million as net debt assumption of FACE , and $ 20 million worth of Cencorp shares to be issued to Savcor .",,FinancialPhraseBank,2024-06-14,neutral,1.0,neutral,"The offer price is $ 35 million , including cash of $ 10 million as net debt assumption of FACE , and $ 20 million worth of Cencorp shares to be issued to Savcor .",VADER,positive,0.1531,0.126,0.077,0.798
SPY,The original patent was filed in Finland under application No. .,,FinancialPhraseBank,2025-06-06,neutral,1.0,neutral,The original patent was filed in Finland under application No. .,VADER,neutral,0.0258,0.184,0.176,0.64
SPY,The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .,,FinancialPhraseBank,2024-04-01,neutral,1.0,neutral,The Swedish subsidiary holds 1.0 % net smelter return  NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .,VADER,positive,0.25,0.061,0.0,0.939
SPY,"The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million .",,FinancialPhraseBank,2024-07-23,neutral,1.0,neutral,"The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million .",VADER,positive,0.4767,0.136,0.0,0.864
SPY,Welcome !,,FinancialPhraseBank,2024-11-08,neutral,1.0,neutral,Welcome !,VADER,positive,0.5093,1.0,0.0,0.0
SPY,"You need to be ready when the window opens up , Rosberg said .",,FinancialPhraseBank,2024-11-29,neutral,1.0,neutral,"You need to be ready when the window opens up , Rosberg said .",VADER,positive,0.3612,0.185,0.0,0.815
SPY,`` Directors and shareholders alike should ask why these practices were allowed to continue . '',,FinancialPhraseBank,2024-09-04,neutral,1.0,neutral, Directors and shareholders alike should ask why these practices were allowed to continue . '',VADER,neutral,0.0,0.0,0.0,1.0
SPY,`` The issues identified by Stonesoft affect a range of content inspection technology .,,FinancialPhraseBank,2025-01-29,neutral,1.0,neutral, The issues identified by Stonesoft affect a range of content inspection technology .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,`` They want my credit card info and my personal details .,,FinancialPhraseBank,2024-03-28,neutral,1.0,neutral, They want my credit card info and my personal details .,VADER,positive,0.4404,0.328,0.0,0.672
SPY,About Dopplr Dopplr is a service for smart travellers .,,FinancialPhraseBank,2024-10-30,neutral,1.0,neutral,About Dopplr Dopplr is a service for smart travellers .,VADER,positive,0.4019,0.278,0.0,0.722
SPY,"According to Sweden 's Minister for Local Government and Financial Markets , Mats Odell , the decision to sell the State 's shares in telecom group TeliaSonera can only be carried out in cooperation with the State of Finland .",,FinancialPhraseBank,2025-10-07,neutral,1.0,neutral,"According to Sweden 's Minister for Local Government and Financial Markets , Mats Odell , the decision to sell the State 's shares in telecom group TeliaSonera can only be carried out in cooperation with the State of Finland .",VADER,positive,0.296,0.058,0.0,0.942
SPY,"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be independent of the Company .",,FinancialPhraseBank,2024-05-27,neutral,1.0,neutral,"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be independent of the Company .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"According to Finnair Technical Services , the measure is above all due to the employment situation .",,FinancialPhraseBank,2024-05-17,neutral,1.0,neutral,"According to Finnair Technical Services , the measure is above all due to the employment situation .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year .",,FinancialPhraseBank,2025-12-16,neutral,1.0,neutral,"According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year .",VADER,positive,0.3612,0.116,0.0,0.884
SPY,"According to preliminary data from Slovakia 's Statistics Office , goods worth E36 .4 million were imported from Finland between January and October 2010 , making up 0.1 percent of Slovakia 's total imports .",,FinancialPhraseBank,2025-06-23,neutral,1.0,neutral,"According to preliminary data from Slovakia 's Statistics Office , goods worth E36 .4 million were imported from Finland between January and October 2010 , making up 0.1 percent of Slovakia 's total imports .",VADER,positive,0.2263,0.058,0.0,0.942
SPY,"According to Seikku , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",,FinancialPhraseBank,2025-07-21,neutral,1.0,neutral,"According to Seikku , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Also , a six-year historic analysis is provided for these markets .",,FinancialPhraseBank,2025-12-25,neutral,1.0,neutral,"Also , a six-year historic analysis is provided for these markets .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Also , a six-year historic analysis is provided for this market .",,FinancialPhraseBank,2025-10-28,neutral,1.0,neutral,"Also , a six-year historic analysis is provided for this market .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,,FinancialPhraseBank,2025-09-03,neutral,1.0,neutral,Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,VADER,positive,0.3818,0.126,0.0,0.874
SPY,"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .",,FinancialPhraseBank,2024-02-01,neutral,1.0,neutral,"An of the invention , released by the Patent Office , said :  The chambers are pressurized .",VADER,neutral,0.0258,0.078,0.0,0.922
SPY,An audio webcast will be available live and archived on Cerner 's Web site at www.cerner.com .,,FinancialPhraseBank,2025-10-02,neutral,1.0,neutral,An audio webcast will be available live and archived on Cerner 's Web site at .,VADER,neutral,0.0,0.0,0.0,1.0
JPM,BasWare Order Matching automatically matches purchase invoices with approved purchase orders .,,FinancialPhraseBank,2024-04-25,neutral,1.0,neutral,BasWare Order Matching automatically matches purchase invoices with approved purchase orders .,VADER,positive,0.4215,0.219,0.0,0.781
SPY,"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .",,FinancialPhraseBank,2024-07-22,neutral,1.0,neutral,"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .",,FinancialPhraseBank,2024-04-29,neutral,1.0,neutral,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .",VADER,positive,0.6249,0.319,0.0,0.681
SPY,"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .",,FinancialPhraseBank,2024-04-18,neutral,1.0,neutral,"CapMan has four investment areas  CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate  , and each of them has a dedicated team .",VADER,positive,0.4588,0.12,0.0,0.88
SPY,Castecka said the town hall would hold talks with other investors interested in the zone .,,FinancialPhraseBank,2025-10-01,neutral,1.0,neutral,Castecka said the town hall would hold talks with other investors interested in the zone .,VADER,positive,0.4019,0.162,0.0,0.838
SPY,"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .",,FinancialPhraseBank,2024-01-02,neutral,1.0,neutral,"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .",VADER,positive,0.4767,0.162,0.0,0.838
SPY,"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .",,FinancialPhraseBank,2024-03-12,neutral,1.0,neutral,"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .",VADER,positive,0.3182,0.091,0.0,0.909
SPY,Competition authorities will have to approve the deal before it can be finalized .,,FinancialPhraseBank,2025-09-16,neutral,1.0,neutral,Competition authorities will have to approve the deal before it can be finalized .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .",,FinancialPhraseBank,2025-09-19,neutral,1.0,neutral,"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. 358 9 7597 0711 .",VADER,positive,0.3182,0.108,0.0,0.892
SPY,Completion of the transaction is subject to a final agreement and a Due Diligence process .,,FinancialPhraseBank,2025-11-13,neutral,1.0,neutral,Completion of the transaction is subject to a final agreement and a Due Diligence process .,VADER,positive,0.4939,0.211,0.0,0.789
SPY,Construction is expected to be completed in the summer of 2011 .,,FinancialPhraseBank,2024-02-16,neutral,1.0,neutral,Construction is expected to be completed in the summer of 2011 .,VADER,neutral,0.0,0.0,0.0,1.0
SPY,Dragonfly Love is another video shot from start to finish using the Nokia N8 .,,FinancialPhraseBank,2025-05-01,neutral,1.0,neutral,Dragonfly Love is another video shot from start to finish using the Nokia N8 .,VADER,positive,0.6369,0.244,0.0,0.756
SPY,"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .",,FinancialPhraseBank,2024-05-13,neutral,1.0,neutral,"Elcoteq 's Electronics Manufacturing Services  EMS  Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .",,FinancialPhraseBank,2024-04-10,neutral,1.0,neutral,"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about  EURO  35 million  $ 47 million  .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .",,FinancialPhraseBank,2024-08-02,neutral,1.0,neutral,"FinancialWire  tm  , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert  tm  Networks oeFirstAlert  tm  Daily .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",,FinancialPhraseBank,2024-12-16,neutral,1.0,neutral,"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",VADER,positive,0.7579,0.405,0.0,0.595
SPY,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,,FinancialPhraseBank,2025-09-04,neutral,1.0,neutral,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,VADER,neutral,0.0,0.0,0.0,1.0
